ID,tsne   dim 1,tsne dim 2,Cluster
SRR11605054.3980,10.404853,-3.213008,-1
SRR11605054.3981,1.4482734,-8.378532,-1
SRR11605054.3982,-18.92378,-21.961891,7
SRR11605054.3983,-17.05517,-3.3891861,5
SRR11605054.3984,3.5753112,5.464808,-1
SRR11605054.3985,-12.860781,29.678291,1
SRR11605054.3986,19.063663,-1.4732908,12
SRR11605054.3987,13.558084,-6.087109,-1
SRR11605054.3988,-18.085457,-3.9701436,5
SRR11605054.3989,4.030382,1.9887534,-1
SRR11605054.3990,-7.6422954,15.235655,0
SRR11605054.3991,20.47418,15.259367,11
SRR11605054.3992,5.922953,-19.507845,12
SRR11605054.3993,-0.7110669,-21.826527,-1
SRR11605054.3994,-21.710371,2.5668404,4
SRR11605054.3995,-14.687419,10.273096,-1
SRR11605054.3996,24.89186,8.442149,10
SRR11605054.3997,-10.809393,-1.9100416,3
SRR11605054.3998,-0.54739845,-9.196201,-1
SRR11605054.3999,23.584229,10.3812475,10
SRR11605054.4000,19.582214,-3.0084527,12
SRR11605054.4001,18.61737,3.4072995,12
SRR11605054.4002,24.67375,7.222998,10
SRR11605054.4003,19.761932,21.52739,11
SRR11605054.4004,19.248558,-4.7227325,12
SRR11605054.4005,16.237936,15.531133,-1
SRR11605054.4006,-11.280633,28.393677,1
SRR11605054.4007,18.444485,18.474016,11
SRR11605054.4008,-13.00007,-10.392075,9
SRR11605054.4009,-0.7110669,-21.826527,-1
SRR11605054.4010,19.582497,-3.0084975,12
SRR11605054.4011,10.047361,1.6417813,-1
SRR11605054.4012,-18.928009,-21.934181,7
SRR11605054.4013,-20.416035,-10.291425,2
SRR11605054.4014,-11.280633,28.393677,1
SRR11605054.4015,5.9113646,-19.515345,12
SRR11605054.4016,12.593484,13.058687,-1
SRR11605054.4017,-13.719893,24.847204,1
SRR11605054.4018,5.926676,-19.50156,12
SRR11605054.4019,15.795554,4.6843677,12
SRR11605054.4020,16.820183,-6.4918203,12
SRR11605054.4021,16.302406,-0.4909175,12
SRR11605054.4022,-12.384479,12.76857,0
SRR11605054.4023,5.6524982,-19.772415,12
SRR11605054.4024,-18.369703,-22.162256,7
SRR11605054.4025,5.9369693,20.757444,8
SRR11605054.4026,-14.426231,24.96524,1
SRR11605054.4027,-8.623834,-1.4782542,3
SRR11605054.4028,12.593484,13.058687,-1
SRR11605054.4029,-19.957546,-1.8101962,5
SRR11605054.4030,-10.593888,-13.238628,9
SRR11605054.4031,16.38078,10.444236,12
SRR11605054.4032,-16.814373,-1.578572,5
SRR11605054.4033,3.272701,13.6748,-1
SRR11605054.4034,15.840693,1.0469408,12
SRR11605054.4035,18.31882,4.48571,12
SRR11605054.4036,-23.073046,4.934447,4
SRR11605054.4037,10.381601,-3.5177364,-1
SRR11605054.4038,-0.68245816,-21.75225,-1
SRR11605054.4039,15.072199,18.557468,-1
SRR11605054.4040,-17.252441,-22.118773,7
SRR11605054.4041,3.272701,13.6748,-1
SRR11605054.4042,-10.795107,-23.197453,6
SRR11605054.4043,5.919858,-19.507473,12
SRR11605054.4044,8.464634,20.392384,8
SRR11605054.4045,-24.582632,4.7109323,4
SRR11605054.4046,10.404853,-3.213008,-1
SRR11605054.4047,5.651125,-19.772758,12
SRR11605054.4048,16.827366,3.1259513,12
SRR11605054.4049,17.536415,-8.694573,12
SRR11605054.4050,-4.5193024,12.347783,-1
SRR11605054.4051,13.789365,-19.512026,-1
SRR11605054.4052,5.926743,-19.504864,12
SRR11605054.4053,5.919731,-19.50605,12
SRR11605054.4054,5.652001,-19.77284,12
SRR11605054.4055,5.651947,-19.772995,12
SRR11605054.4056,15.872887,17.334995,11
SRR11605054.4057,1.4482744,-8.378525,-1
SRR11605054.4058,19.07063,21.582466,11
SRR11605054.4059,-19.962362,-21.110256,7
SRR11605054.4060,-17.677727,-18.032663,7
SRR11605054.4061,-20.581398,-11.247843,2
SRR11605054.4062,-10.858018,-1.4193048,3
SRR11605054.4063,2.8475091,13.750845,-1
SRR11605054.4064,19.582212,-3.0084958,12
SRR11605054.4065,19.063765,-1.473278,12
SRR11605054.4066,17.540346,18.500565,11
SRR11605054.4067,-7.1132846,15.298525,0
SRR11605054.4068,-5.56613,-14.132397,9
SRR11605054.4069,20.366545,13.312475,-1
SRR11605054.4070,-18.92378,-21.961891,7
SRR11605054.4071,-17.478481,-2.2256005,5
SRR11605054.4072,16.314394,-4.184661,12
SRR11605054.4073,-18.92378,-21.961891,7
SRR11605054.4074,5.9135447,-19.512817,12
SRR11605054.4075,-16.383684,-21.989504,7
SRR11605054.4076,-22.524353,-11.559529,2
SRR11605054.4077,9.592112,14.308906,-1
SRR11605054.4078,-24.582888,4.7110853,4
SRR11605054.4079,19.761932,21.52739,11
SRR11605054.4080,5.652197,-19.773108,12
SRR11605054.4081,5.9125113,-19.514582,12
SRR11605054.4082,17.891314,18.746971,11
SRR11605054.4083,-9.003551,14.591447,0
SRR11605054.4084,17.891314,18.746971,11
SRR11605054.4085,14.916558,18.7486,-1
SRR11605054.4086,-9.003551,14.591447,0
SRR11605054.4087,-9.003551,14.591447,0
SRR11605054.4088,-7.642295,15.235653,0
SRR11605054.4089,11.652521,14.447055,-1
SRR11605054.4090,18.253258,-3.6543686,12
SRR11605054.4091,7.5764017,9.295324,-1
SRR11605054.4092,-21.933317,5.775313,4
SRR11605054.4093,-4.4808383,-16.728426,9
SRR11605054.4094,3.4153626,13.624489,-1
SRR11605054.4095,15.872887,17.334995,11
SRR11605054.4096,-12.1608095,20.175669,1
SRR11605054.4097,5.071828,-18.62375,12
SRR11605054.4098,15.802139,4.6148067,12
SRR11605054.4099,16.191145,13.530004,-1
SRR11605054.4100,2.4698446,13.810221,-1
SRR11605054.4101,-10.199066,-23.136993,6
SRR11605054.4102,15.343382,8.907334,12
SRR11605054.4103,5.072103,-18.62393,12
SRR11605054.4104,-3.5558672,-6.564501,3
SRR11605054.4105,17.686272,11.464232,12
SRR11605054.4106,20.479328,15.248491,11
SRR11605054.4107,19.065144,21.584812,11
SRR11605054.4108,-24.726168,4.59782,4
SRR11605054.4109,21.6118,16.54996,11
SRR11605054.4110,-17.23661,-22.093689,7
SRR11605054.4111,8.449969,20.398548,8
SRR11605054.4112,8.843583,16.12261,-1
SRR11605054.4113,-16.85601,-23.069471,7
SRR11605054.4114,16.338825,9.008629,12
SRR11605054.4115,-25.133345,-12.073213,2
SRR11605054.4116,-14.990215,22.19607,1
SRR11605054.4117,-14.704424,21.88562,1
SRR11605054.4118,5.968148,20.75314,8
SRR11605054.4119,-15.658012,2.0977733,-1
SRR11605054.4120,-6.4133115,-22.826408,-1
SRR11605054.4121,16.18081,-6.9923067,12
SRR11605054.4122,-20.131731,-19.089037,7
SRR11605054.4123,-24.726168,4.59782,4
SRR11605054.4124,-15.463664,28.436264,1
SRR11605054.4125,-4.505813,-16.502506,9
SRR11605054.4126,17.320425,-8.997928,12
SRR11605054.4127,17.320425,-8.99793,12
SRR11605054.4128,8.449964,20.39855,8
SRR11605054.4129,17.214983,20.877445,11
SRR11605054.4130,4.7431407,-18.971659,12
SRR11605054.4131,4.744853,-18.97319,12
SRR11605054.4132,-10.8428335,-1.4540325,3
SRR11605054.4133,-5.458531,-4.390795,3
SRR11605054.4134,-18.886753,-21.726572,7
SRR11605054.4135,10.058401,1.6322967,-1
SRR11605054.4136,17.460228,2.8557162,12
SRR11605054.4137,-0.01786327,-4.017868,-1
SRR11605054.4138,24.528152,7.93983,10
SRR11605054.4139,-9.0536585,14.622366,0
SRR11605054.4140,-12.884172,-12.757329,9
SRR11605054.4141,-3.5185905,-6.5925503,3
SRR11605054.4142,6.464657,-6.103984,-1
SRR11605054.4143,18.954262,-1.1982131,12
SRR11605054.4144,9.580747,20.912373,8
SRR11605054.4145,-11.363628,20.253397,1
SRR11605054.4146,20.365126,13.310484,-1
SRR11605054.4147,-14.895768,27.824768,1
SRR11605054.4148,22.225985,14.9494705,11
SRR11605054.4149,5.0717764,-18.623497,12
SRR11605054.4150,-7.7819176,-22.565523,6
SRR11605054.4151,5.069613,-18.626305,12
SRR11605054.4152,-18.420872,-3.859023,5
SRR11605054.4153,-21.999031,-1.6348947,-1
SRR11605054.4154,-12.82462,28.285929,1
SRR11605054.4155,11.032502,16.632544,-1
SRR11605054.4156,17.230211,7.0483284,12
SRR11605054.4157,4.7451463,-18.969707,12
SRR11605054.4158,-11.1385975,-23.333107,6
SRR11605054.4159,-25.801317,6.548935,4
SRR11605054.4160,-9.427888,-9.6637125,-1
SRR11605054.4161,-11.551567,19.787958,1
SRR11605054.4162,-17.676699,-1.3908085,5
SRR11605054.4163,14.903184,18.74308,-1
SRR11605054.4164,-12.19111,11.341554,-1
SRR11605054.4165,4.7450204,-18.970037,12
SRR11605054.4166,19.266865,22.394014,11
SRR11605054.4167,18.71297,3.2889926,12
SRR11605054.4168,-20.040648,-19.818636,7
SRR11605054.4169,5.072671,-18.622206,12
SRR11605054.4170,16.949839,7.867166,12
SRR11605054.4171,-12.876134,-11.127804,9
SRR11605054.4172,-10.714654,-10.508283,9
SRR11605054.4173,11.697993,9.215638,-1
SRR11605054.4174,5.0719423,-18.62459,12
SRR11605054.4175,3.7458231,13.048354,-1
SRR11605054.4176,2.0912495,-14.636429,-1
SRR11605054.4177,-14.031772,24.057695,1
SRR11605054.4178,-14.375914,21.37161,1
SRR11605054.4179,-16.786467,23.928583,1
SRR11605054.4180,-18.019947,2.6696076,-1
SRR11605054.4181,-9.968005,-1.6937083,3
SRR11605054.4182,16.300608,-4.2257757,12
SRR11605054.4183,-23.519573,5.595294,4
SRR11605054.4184,16.95088,-3.2287242,12
SRR11605054.4185,-14.895768,27.824768,1
SRR11605054.4186,-11.226979,-24.61723,6
SRR11605054.4187,-24.726421,4.5979114,4
SRR11605054.4188,4.745398,-18.972574,12
SRR11605054.4189,17.460243,2.8556914,12
SRR11605054.4190,-18.352854,-21.223469,7
SRR11605054.4191,-6.4180717,15.690067,0
SRR11605054.4192,19.07682,22.986513,11
SRR11605054.4193,-8.342707,-14.064913,9
SRR11605054.4194,24.34912,8.758749,10
SRR11605054.4195,-17.213612,-19.723528,7
SRR11605054.4196,-7.6304216,15.169664,0
SRR11605054.4197,-12.09954,29.433949,1
SRR11605054.4198,5.072272,-18.622587,12
SRR11605054.4199,-16.610945,-20.710978,7
SRR11605054.4200,-16.67247,-17.900084,7
SRR11605054.4201,-13.089172,28.678389,1
SRR11605054.4202,-24.412245,-10.497207,2
SRR11605054.4203,-18.886755,-21.72478,7
SRR11605054.4204,-23.298002,2.9468117,4
SRR11605054.4205,-24.726168,4.59782,4
SRR11605054.4206,4.817177,-10.409378,-1
SRR11605054.4207,-3.5082595,-17.64654,-1
SRR11605054.4208,21.6118,16.54996,11
SRR11605054.4209,-14.895704,27.824633,1
SRR11605054.4210,18.395632,4.338608,12
SRR11605054.4211,5.9684386,20.753063,8
SRR11605054.4212,-12.937158,24.824472,1
SRR11605054.4213,-24.479944,2.6617773,4
SRR11605054.4214,-7.666639,-2.403748,3
SRR11605054.4215,7.569485,9.295059,-1
SRR11605054.4216,18.063461,8.397851,12
SRR11605054.4217,19.817324,-9.622151,-1
SRR11605054.4218,11.663958,14.4795265,-1
SRR11605054.4219,-7.6304216,15.169664,0
SRR11605054.4220,-8.260592,12.666677,0
SRR11605054.4221,-24.733631,-11.381202,2
SRR11605054.4222,5.0708265,-18.624886,12
SRR11605054.4223,-14.249543,29.868065,1
SRR11605054.4224,-9.2077265,-1.4473039,3
SRR11605054.4225,7.6158586,-17.64914,12
SRR11605054.4226,3.2728906,13.669575,-1
SRR11605054.4227,25.502275,9.348183,10
SRR11605054.4228,-8.342705,-14.064944,9
SRR11605054.4229,5.471022,-4.8343496,-1
SRR11605054.4230,-18.886755,-21.72478,7
SRR11605054.4231,5.071886,-18.623707,12
SRR11605054.4232,16.95089,-3.2287333,12
SRR11605054.4233,-10.667803,-13.250015,9
SRR11605054.4234,-2.2385373,-5.7600827,3
SRR11605054.4235,4.5041347,-10.964069,-1
SRR11605054.4236,-2.91633,-6.5019126,3
SRR11605054.4237,25.17917,7.562747,10
SRR11605054.4238,9.566569,-2.0368197,-1
SRR11605054.4239,5.0718565,-18.623663,12
SRR11605054.4240,15.7987795,-9.047966,12
SRR11605054.4241,17.248014,7.556255,12
SRR11605054.4242,-14.454927,-21.358902,6
SRR11605054.4243,-7.65614,-22.18929,6
SRR11605054.4244,-14.360485,29.14175,1
SRR11605054.4245,-8.490903,-22.681427,6
SRR11605054.4246,-24.47679,-11.877093,2
SRR11605054.4247,-10.090986,21.56838,1
SRR11605054.4248,-18.056667,-1.6407006,5
SRR11605054.4249,18.218863,1.619405,12
SRR11605054.4250,0.7104305,-7.346038,-1
SRR11605054.4251,-7.7664666,14.375967,0
SRR11605054.4252,19.474972,5.375354,12
SRR11605054.4253,4.7451105,-18.972826,12
SRR11605054.4254,-17.978416,-22.041885,7
SRR11605054.4255,-9.427888,-9.6637125,-1
SRR11605054.4256,4.817177,-10.409378,-1
SRR11605054.4257,17.204664,-10.331258,12
SRR11605054.4258,-8.342695,-14.064948,9
SRR11605054.4259,5.3058944,-4.3808713,-1
SRR11605054.4260,-16.95765,-23.270222,7
SRR11605054.4261,5.0718455,-18.623755,12
SRR11605054.4262,16.37885,-7.7717543,12
SRR11605054.4263,4.745275,-18.972908,12
SRR11605054.4264,-3.5709302,-6.5573387,3
SRR11605054.4265,18.56608,-0.67433167,12
SRR11605054.4266,-9.0536585,14.622366,0
SRR11605054.4267,18.063461,8.397851,12
SRR11605054.4268,4.8761077,19.774422,8
SRR11605054.4269,4.744549,-18.9705,12
SRR11605054.4270,19.630552,16.32765,11
SRR11605054.4271,19.383627,22.817488,11
SRR11605054.4272,-21.209036,3.5915217,4
SRR11605054.4273,15.866209,0.9816395,12
SRR11605054.4274,19.07682,22.986513,11
SRR11605054.4275,19.081999,-1.6081764,12
SRR11605054.4276,-4.0635514,-13.269718,9
SRR11605054.4277,5.0716567,-18.62341,12
SRR11605054.4278,-12.617703,21.7427,1
SRR11605054.4279,-6.3751264,2.869767,-1
SRR11605054.4280,-9.0536585,14.622366,0
SRR11605054.4281,5.069572,-18.626196,12
SRR11605054.4282,20.365126,13.310484,-1
SRR11605054.4283,10.393104,-3.2196884,-1
SRR11605054.4284,-10.806355,-10.691671,9
SRR11605054.4285,-10.642033,-1.529037,3
SRR11605054.4286,-9.462332,-16.575521,-1
SRR11605054.4287,-11.677892,13.389179,0
SRR11605054.4288,-18.559683,-1.8971272,5
SRR11605054.4289,24.880627,8.455549,10
SRR11605054.4290,-3.7769296,2.2946432,-1
SRR11605054.4291,7.1558456,9.413251,-1
SRR11605054.4292,16.658827,-6.5541906,12
SRR11605054.4293,-14.420892,29.12778,1
SRR11605054.4294,17.460293,2.8555899,12
SRR11605054.4295,-20.06581,-0.10997312,5
SRR11605054.4296,8.449968,20.398546,8
SRR11605054.4297,3.9437914,-16.026434,12
SRR11605054.4298,-10.959332,-1.885297,3
SRR11605054.4299,19.57357,-3.125596,12
SRR11605054.4300,5.3058944,-4.3808713,-1
SRR11605054.4301,24.880543,8.455725,10
SRR11605054.4302,-9.381415,-3.596013,3
SRR11605054.4303,-14.895799,27.82484,1
SRR11605054.4304,-4.007846,-13.171817,9
SRR11605054.4305,19.058075,-3.0028286,12
SRR11605054.4306,5.071081,-18.624525,12
SRR11605054.4307,8.419039,9.472424,-1
SRR11605054.4308,-5.805974,14.818565,0
SRR11605054.4309,-14.031772,24.057695,1
SRR11605054.4310,5.0717673,-18.622782,12
SRR11605054.4311,-2.1436508,15.042412,-1
SRR11605054.4312,-12.905339,-12.75729,9
SRR11605054.4313,8.419039,9.472424,-1
SRR11605054.4314,4.7452087,-18.969324,12
SRR11605054.4315,-13.831026,-12.471701,9
SRR11605054.4316,14.512295,15.941204,-1
SRR11605054.4317,5.0718126,-18.625546,12
SRR11605054.4318,5.072634,-18.623112,12
SRR11605054.4319,-0.6504724,-21.716906,-1
SRR11605054.4320,15.598365,-9.974542,12
SRR11605054.4321,-22.220032,1.7747624,4
SRR11605054.4322,-5.8277884,-4.6113853,3
SRR11605054.4323,5.071579,-18.62317,12
SRR11605054.4324,7.5511804,19.292885,8
SRR11605054.4325,7.697128,-2.112353,-1
SRR11605054.4326,-18.886797,-21.727598,7
SRR11605054.4327,10.045,1.6375041,-1
SRR11605054.4328,18.515093,-3.274647,12
SRR11605054.4329,-9.456705,-12.547594,9
SRR11605054.4330,-23.84039,-11.449881,2
SRR11605054.4331,3.9438267,-16.026434,12
SRR11605054.4332,19.065144,21.584812,11
SRR11605054.4333,-14.040741,25.435535,1
SRR11605054.4334,-25.68427,4.4011426,4
SRR11605054.4335,17.460243,2.8556914,12
SRR11605054.4336,17.677488,12.164712,12
SRR11605054.4337,-11.338674,-21.90247,6
SRR11605054.4338,-14.895799,27.82484,1
SRR11605054.4339,-8.490903,-22.681427,6
SRR11605054.4340,-19.955538,-1.8294603,5
SRR11605054.4341,-13.857885,24.748308,1
SRR11605054.4342,-24.364048,5.6751814,4
SRR11605054.4343,-13.486162,-22.087767,-1
SRR11605054.4344,4.7451663,-18.969769,12
SRR11605054.4345,0.3911544,0.514767,-1
SRR11605054.4346,19.707874,4.62383,12
SRR11605054.4347,4.504135,-10.96407,-1
SRR11605054.4348,-17.625334,-22.122679,7
SRR11605054.4349,17.320452,-8.997886,12
SRR11605054.4350,17.545904,11.963016,12
SRR11605054.4351,2.7900164,13.72016,-1
SRR11605054.4352,-18.886784,-21.726892,7
SRR11605054.4353,4.02496,-18.512804,12
SRR11605054.4354,-24.388285,-10.56774,2
SRR11605054.4355,19.03314,21.79681,11
SRR11605054.4356,-7.5957,-1.4410497,3
SRR11605054.4357,17.178701,9.442662,12
SRR11605054.4358,16.97144,-3.2349365,12
SRR11605054.4359,4.025488,-18.512302,12
SRR11605054.4360,-3.8622057,-0.8630072,-1
SRR11605054.4361,15.811071,17.310747,11
SRR11605054.4362,-3.7264245,-6.2035074,3
SRR11605054.4363,-8.5110235,-22.006186,6
SRR11605054.4364,-11.308593,26.940422,1
SRR11605054.4365,-18.846464,-21.553831,7
SRR11605054.4366,-24.274153,-11.963343,2
SRR11605054.4367,-12.805437,24.293297,1
SRR11605054.4368,-20.040802,-19.838375,7
SRR11605054.4369,-6.925955,2.5682049,-1
SRR11605054.4370,8.431703,20.412434,8
SRR11605054.4371,4.303826,-18.284641,12
SRR11605054.4372,8.054745,3.3354754,-1
SRR11605054.4373,-18.846464,-21.553831,7
SRR11605054.4374,8.407557,9.469739,-1
SRR11605054.4375,15.811085,17.310759,11
SRR11605054.4376,18.442926,1.2275927,12
SRR11605054.4377,-11.242463,-2.6126966,3
SRR11605054.4378,-24.859512,4.443759,4
SRR11605054.4379,4.694824,-14.717632,12
SRR11605054.4380,-9.460367,-16.55295,-1
SRR11605054.4381,-9.469569,-16.56683,-1
SRR11605054.4382,10.374317,-3.2741377,-1
SRR11605054.4383,12.588765,13.0627575,-1
SRR11605054.4384,-18.846464,-21.553831,7
SRR11605054.4385,17.016134,-10.591255,12
SRR11605054.4386,4.025379,-18.51219,12
SRR11605054.4387,14.6902275,-9.396453,12
SRR11605054.4388,-15.435396,2.852264,-1
SRR11605054.4389,-4.067124,-13.1904125,9
SRR11605054.4390,14.857288,8.45944,12
SRR11605054.4391,15.01259,7.0852346,12
SRR11605054.4392,18.991982,16.038397,11
SRR11605054.4393,19.033276,21.796953,11
SRR11605054.4394,-17.657509,-18.02105,7
SRR11605054.4395,-5.1693563,-4.064847,3
SRR11605054.4396,-10.673349,-13.248976,9
SRR11605054.4397,21.612524,16.541765,11
SRR11605054.4398,-14.979576,27.788246,1
SRR11605054.4399,-11.356297,28.386106,1
SRR11605054.4400,-4.100046,-13.295813,9
SRR11605054.4401,-5.412149,-14.040055,9
SRR11605054.4402,-14.979112,27.787548,1
SRR11605054.4403,-17.752556,-1.7822746,5
SRR11605054.4404,4.023395,-18.515259,12
SRR11605054.4405,19.201124,-3.5035894,12
SRR11605054.4406,4.3043823,-18.284456,12
SRR11605054.4407,-25.118277,-9.085903,2
SRR11605054.4408,-8.555079,-22.587427,6
SRR11605054.4409,-14.979632,27.787914,1
SRR11605054.4410,-5.5708733,-2.2263918,3
SRR11605054.4411,17.037964,-9.171852,12
SRR11605054.4412,-9.207673,-1.4617726,3
SRR11605054.4413,-9.59836,-1.6564288,3
SRR11605054.4414,8.531684,19.75372,8
SRR11605054.4415,-6.803411,15.163129,0
SRR11605054.4416,-9.34904,-17.043625,-1
SRR11605054.4417,-11.657423,19.113256,1
SRR11605054.4418,23.99523,10.865869,10
SRR11605054.4419,4.0239215,-18.514305,12
SRR11605054.4420,-4.760989,-13.580495,9
SRR11605054.4421,23.190018,8.8989315,10
SRR11605054.4422,-24.859512,4.443759,4
SRR11605054.4423,-19.977636,-22.834282,7
SRR11605054.4424,-23.655355,-10.935122,2
SRR11605054.4425,-18.595322,-24.04359,7
SRR11605054.4426,5.4651685,-4.8329473,-1
SRR11605054.4427,-20.877213,-1.8416023,5
SRR11605054.4428,-24.914206,-10.897735,2
SRR11605054.4429,4.184495,5.0018525,-1
SRR11605054.4430,12.588765,13.0627575,-1
SRR11605054.4431,-9.624403,-21.716928,6
SRR11605054.4432,-12.107908,23.862211,1
SRR11605054.4433,-3.5876544,-6.559021,3
SRR11605054.4434,15.072485,17.861683,-1
SRR11605054.4435,4.0283985,-18.517567,12
SRR11605054.4436,-9.207674,-1.4617729,3
SRR11605054.4437,-18.594633,-1.4031967,5
SRR11605054.4438,0.000520915,-4.0232024,-1
SRR11605054.4439,4.0273166,-18.519382,12
SRR11605054.4440,-12.026518,30.300528,1
SRR11605054.4441,-20.069225,7.6458898,-1
SRR11605054.4442,-17.735865,-24.479507,7
SRR11605054.4443,-16.604256,26.821163,1
SRR11605054.4444,-0.65275043,-21.696417,-1
SRR11605054.4445,-12.915299,-12.761636,9
SRR11605054.4446,24.08582,8.107373,10
SRR11605054.4447,18.11459,12.987266,-1
SRR11605054.4448,-15.773431,2.269158,-1
SRR11605054.4449,4.5390673,3.8148322,-1
SRR11605054.4450,-14.547576,21.657211,1
SRR11605054.4451,16.350342,-8.404563,12
SRR11605054.4452,7.287266,19.521452,8
SRR11605054.4453,17.298563,7.3063717,12
SRR11605054.4454,10.531156,-3.0400715,-1
SRR11605054.4455,-11.833495,-23.54373,6
SRR11605054.4456,-19.335064,-19.102966,7
SRR11605054.4457,-18.846464,-21.553831,7
SRR11605054.4458,4.024356,-18.513464,12
SRR11605054.4459,5.1284356,19.19005,8
SRR11605054.4460,8.61454,7.3098297,-1
SRR11605054.4461,5.637246,19.01188,8
SRR11605054.4462,15.01259,7.0852346,12
SRR11605054.4463,-18.002005,-1.6256032,5
SRR11605054.4464,4.300382,-18.286913,12
SRR11605054.4465,-14.979632,27.787914,1
SRR11605054.4466,-12.6671505,21.733479,1
SRR11605054.4467,4.302549,-18.285374,12
SRR11605054.4468,20.479803,15.234366,11
SRR11605054.4469,-9.559655,-3.3411572,3
SRR11605054.4470,-8.147407,12.893642,0
SRR11605054.4471,-14.470478,25.714773,1
SRR11605054.4472,-18.846464,-21.553831,7
SRR11605054.4473,17.285843,7.3789396,12
SRR11605054.4474,-3.4865026,-22.367712,-1
SRR11605054.4475,-15.059203,23.786922,1
SRR11605054.4476,19.033455,21.797682,11
SRR11605054.4477,-17.705847,-1.8819879,5
SRR11605054.4478,-17.746204,-1.8465207,5
SRR11605054.4479,5.1097302,-10.223514,-1
SRR11605054.4480,-3.4742117,-22.3278,-1
SRR11605054.4481,24.878107,8.440033,10
SRR11605054.4482,14.833635,11.517217,12
SRR11605054.4483,-24.859512,4.443759,4
SRR11605054.4484,12.039296,9.251827,-1
SRR11605054.4485,-20.73223,-0.31519464,-1
SRR11605054.4486,18.078796,8.251804,12
SRR11605054.4487,9.399159,9.25001,-1
SRR11605054.4488,-14.979576,27.788246,1
SRR11605054.4489,4.3041306,-18.284437,12
SRR11605054.4490,-10.675862,-10.838028,9
SRR11605054.4491,1.1643445,-2.8301246,-1
SRR11605054.4492,19.067547,22.999561,11
SRR11605054.4493,4.30404,-18.284384,12
SRR11605054.4494,-18.846464,-21.553831,7
SRR11605054.4495,21.457668,15.450973,11
SRR11605054.4496,-20.0795,0.32572183,4
SRR11605054.4497,-11.786371,24.39984,1
SRR11605054.4498,-20.127089,-19.092728,7
SRR11605054.4499,18.078796,8.251804,12
SRR11605054.4500,-8.652056,-1.5189701,3
SRR11605054.4501,3.5449407,5.941847,-1
SRR11605054.4502,-13.741989,-23.030092,-1
SRR11605054.4503,19.033455,21.797682,11
SRR11605054.4504,13.664573,4.9936924,-1
SRR11605054.4505,-16.839005,23.626553,1
SRR11605054.4506,4.3020625,-18.285618,12
SRR11605054.4507,-9.786447,0.3410281,3
SRR11605054.4508,-22.06572,5.564899,4
SRR11605054.4509,-13.5057955,28.12058,1
SRR11605054.4510,16.817194,-9.53877,12
SRR11605054.4511,-22.329582,5.5099897,4
SRR11605054.4512,12.500863,5.8611727,-1
SRR11605054.4513,-8.555079,-22.587427,6
SRR11605054.4514,-14.282278,29.830818,1
