ID,tsne dim 1,tsne dim 2,Cluster
SRR11605054.3833,0.2964949,17.091925,-1
SRR11605054.3834,8.434876,13.085998,-1
SRR11605054.3835,0.22176003,-16.973232,11
SRR11605054.3836,-21.509552,-5.124924,1
SRR11605054.3837,-2.735315,12.417529,10
SRR11605054.3838,-22.424446,-3.2142477,1
SRR11605054.3839,-11.092474,-2.567702,-1
SRR11605054.3840,6.345015,-2.3699102,11
SRR11605054.3841,3.7244318,26.809538,8
SRR11605054.3842,4.8040433,-20.217634,11
SRR11605054.3843,11.461609,21.770592,2
SRR11605054.3844,-21.026075,-2.9206321,1
SRR11605054.3845,-8.214054,-11.040282,-1
SRR11605054.3846,11.238628,0.86946124,-1
SRR11605054.3847,5.8584466,2.6488802,11
SRR11605054.3848,4.935346,25.943592,8
SRR11605054.3849,6.260011,-21.338497,11
SRR11605054.3850,5.5590425,2.2954645,11
SRR11605054.3851,-1.1042777,10.24606,-1
SRR11605054.3852,1.9979843,-5.840215,11
SRR11605054.3853,5.8583784,2.6482356,11
SRR11605054.3854,-5.2734632,2.4871333,-1
SRR11605054.3855,-1.6761563,-17.636482,11
SRR11605054.3856,1.2689418,-9.031226,11
SRR11605054.3857,9.888008,5.180817,-1
SRR11605054.3858,5.55921,2.2953517,11
SRR11605054.3859,-19.69851,-3.785597,1
SRR11605054.3860,1.1825148,20.221474,9
SRR11605054.3861,-5.9932566,-8.769506,-1
SRR11605054.3862,0.8717995,-23.044113,11
SRR11605054.3863,15.141101,8.522916,4
SRR11605054.3864,5.5593023,2.2953682,11
SRR11605054.3865,-0.09687332,-16.040518,11
SRR11605054.3866,5.8584485,2.6484087,11
SRR11605054.3867,5.5592313,2.2956438,11
SRR11605054.3868,8.998866,12.890726,-1
SRR11605054.3869,5.558748,2.2949793,11
SRR11605054.3870,5.858225,2.6484492,11
SRR11605054.3871,5.858341,2.6482222,11
SRR11605054.3872,11.077537,21.32495,2
SRR11605054.3873,0.98765093,8.339218,10
SRR11605054.3874,5.858224,2.6485608,11
SRR11605054.3875,2.7886531,-8.731151,11
SRR11605054.3876,-21.383667,-2.979181,1
SRR11605054.3877,11.587304,19.579563,2
SRR11605054.3878,-16.721458,-7.4008055,-1
SRR11605054.3879,-9.161303,-11.008075,-1
SRR11605054.3880,-19.673346,-1.3649405,1
SRR11605054.3881,-4.714923,12.650253,10
SRR11605054.3882,13.41222,12.631603,5
SRR11605054.3883,-7.401406,-19.348164,6
SRR11605054.3884,0.040991083,-9.331533,11
SRR11605054.3885,-14.477289,1.4975077,0
SRR11605054.3886,3.2111192,26.617971,8
SRR11605054.3887,-8.327205,-14.006622,3
SRR11605054.3888,5.5591426,2.2949648,11
SRR11605054.3889,-21.552774,-5.138459,1
SRR11605054.3890,0.06675432,-17.878769,11
SRR11605054.3891,14.6607685,12.296166,5
SRR11605054.3892,-14.70821,2.4320073,0
SRR11605054.3893,-3.7699747,12.213988,10
SRR11605054.3894,1.9689852,20.816206,9
SRR11605054.3895,4.912635,25.948118,8
SRR11605054.3896,-24.141953,-4.889249,1
SRR11605054.3897,-13.9438,0.6406212,0
SRR11605054.3898,-18.90776,-7.3722377,-1
SRR11605054.3899,2.0800278,19.388678,9
SRR11605054.3900,-0.7135101,9.817412,10
SRR11605054.3901,5.5593667,2.2957194,11
SRR11605054.3902,13.529618,14.693246,5
SRR11605054.3903,-3.9885545,-2.6819866,-1
SRR11605054.3904,-21.274672,-0.60636544,1
SRR11605054.3905,-6.2045827,-19.533674,6
SRR11605054.3906,-2.0479455,19.779644,-1
SRR11605054.3907,2.2011244,-5.4686623,11
SRR11605054.3908,5.597067,12.396313,7
SRR11605054.3909,-14.148911,2.9303904,0
SRR11605054.3910,-22.976294,-2.2492707,1
SRR11605054.3911,-10.255871,-3.3449478,-1
SRR11605054.3912,2.7885954,-8.731141,11
SRR11605054.3913,0.8846988,-11.842842,11
SRR11605054.3914,2.7886412,-8.731106,11
SRR11605054.3915,5.5586777,2.2949753,11
SRR11605054.3916,6.395981,15.506916,-1
SRR11605054.3917,-5.5419755,9.205914,-1
SRR11605054.3918,5.5592237,2.2955484,11
SRR11605054.3919,7.7784,11.017546,7
SRR11605054.3920,-1.1010405,10.240123,-1
SRR11605054.3921,-20.612625,-1.6403455,1
SRR11605054.3922,2.0736854,-10.889283,11
SRR11605054.3923,11.2826805,22.37715,2
SRR11605054.3924,3.4673355,-4.8491836,11
SRR11605054.3925,3.5345178,19.74723,9
SRR11605054.3926,11.505411,22.726326,2
SRR11605054.3927,-1.4877297,-8.546163,11
SRR11605054.3928,0.98934937,8.343901,10
SRR11605054.3929,-24.055048,-3.4290597,1
SRR11605054.3930,-1.6053909,2.4620478,-1
SRR11605054.3931,14.707451,11.233253,5
SRR11605054.3932,-0.7717372,-14.584714,11
SRR11605054.3933,0.28677142,19.151455,9
SRR11605054.3934,15.169867,8.11905,4
SRR11605054.3935,11.579493,20.510733,2
SRR11605054.3936,0.05851673,12.452564,-1
SRR11605054.3937,-1.2526506,-15.639497,11
SRR11605054.3938,-5.343978,-15.272601,-1
SRR11605054.3939,-5.725539,-5.241058,-1
SRR11605054.3940,-2.2232664,7.5262465,-1
SRR11605054.3941,-14.737561,2.7449841,0
SRR11605054.3942,-0.9885705,10.338048,-1
SRR11605054.3943,3.3231397,24.44602,8
SRR11605054.3944,4.2513633,12.730779,7
SRR11605054.3945,5.059999,7.328868,-1
SRR11605054.3946,15.176819,5.861835,4
SRR11605054.3947,-12.59232,-8.44072,-1
SRR11605054.3948,5.8585014,2.6483467,11
SRR11605054.3949,7.246511,11.289755,7
SRR11605054.3950,5.5586314,2.2941241,11
SRR11605054.3951,-10.66934,-8.513954,-1
SRR11605054.3952,0.95699525,8.375558,10
SRR11605054.3953,-0.49422726,-10.366535,11
SRR11605054.3954,11.317042,19.640305,2
SRR11605054.3955,2.921021,18.21569,9
SRR11605054.3956,-19.645613,-1.0228668,1
SRR11605054.3957,14.123927,6.420155,4
SRR11605054.3958,2.0800278,19.388678,9
SRR11605054.3959,5.074699,15.022377,7
SRR11605054.3960,5.2257805,-6.9579744,-1
SRR11605054.3961,5.52547,12.311631,7
SRR11605054.3962,15.27567,11.381907,5
SRR11605054.3963,15.176819,5.861835,4
SRR11605054.3964,1.9981613,-9.486884,11
SRR11605054.3965,7.599435,11.098964,7
SRR11605054.3966,-2.6406658,-19.938417,-1
SRR11605054.3967,-22.876242,-5.1116276,1
SRR11605054.3968,-11.563102,-13.569806,3
SRR11605054.3969,5.8584046,2.6486135,11
SRR11605054.3970,-2.8427253,-20.051281,-1
SRR11605054.3971,1.3660915,17.757038,9
SRR11605054.3972,15.17606,5.861987,4
SRR11605054.3973,-24.141953,-4.889249,1
SRR11605054.3974,1.1599629,-22.588413,11
SRR11605054.3975,11.857934,20.877232,2
SRR11605054.3976,4.912635,25.948118,8
SRR11605054.3977,-0.64969695,15.449256,-1
SRR11605054.3978,-10.14557,1.031495,-1
SRR11605054.3979,-20.228521,0.01041861,1
SRR11605054.3980,-5.9819536,-8.641198,-1
SRR11605054.3981,-1.921757,4.09737,-1
SRR11605054.3982,15.186241,13.865691,5
SRR11605054.3983,3.9313023,27.257086,8
SRR11605054.3984,9.33823,-13.157406,-1
SRR11605054.3985,-23.043776,-6.2098393,1
SRR11605054.3986,1.9982955,-9.487121,11
SRR11605054.3987,6.227594,-5.903403,-1
SRR11605054.3988,3.4154086,26.83625,8
SRR11605054.3989,9.867167,-10.18702,-1
SRR11605054.3990,-13.970959,1.6809164,0
SRR11605054.3991,2.773315,-18.319693,11
SRR11605054.3992,5.8591533,2.6488047,11
SRR11605054.3993,9.887987,5.18154,-1
SRR11605054.3994,2.5271566,22.241636,9
SRR11605054.3995,8.860781,21.449694,2
SRR11605054.3996,-6.653006,-19.933777,6
SRR11605054.3997,-3.61801,14.098742,10
SRR11605054.3998,7.7157555,-4.0919833,-1
SRR11605054.3999,-5.269095,-21.055454,6
SRR11605054.4000,2.788587,-8.73111,11
SRR11605054.4001,1.1015908,-12.544736,11
SRR11605054.4002,-7.2159305,-18.783443,6
SRR11605054.4003,1.1598728,-22.588419,11
SRR11605054.4004,2.8718874,-7.6384335,11
SRR11605054.4005,6.5164046,-18.060017,-1
SRR11605054.4006,-24.141953,-4.889249,1
SRR11605054.4007,4.0311356,-21.378199,11
SRR11605054.4008,-7.881214,4.403742,-1
SRR11605054.4009,9.888306,5.1808076,-1
SRR11605054.4010,2.7886107,-8.731097,11
SRR11605054.4011,-2.916019,-5.741443,-1
SRR11605054.4012,15.186241,13.865691,5
SRR11605054.4013,10.164004,18.977083,2
SRR11605054.4014,-24.141953,-4.889249,1
SRR11605054.4015,5.558751,2.2946808,11
SRR11605054.4016,-4.101022,-15.941185,11
SRR11605054.4017,-21.616774,-2.7858508,1
SRR11605054.4018,5.858268,2.647863,11
SRR11605054.4019,-0.83123416,-12.889683,11
SRR11605054.4020,1.9979836,-5.840207,11
SRR11605054.4021,0.041253515,-9.331578,11
SRR11605054.4022,-2.5995624,19.176638,-1
SRR11605054.4023,5.558691,2.2947922,11
SRR11605054.4024,14.488838,13.180324,5
SRR11605054.4025,-11.161051,-13.714686,3
SRR11605054.4026,-21.383667,-2.979181,1
SRR11605054.4027,-4.714923,12.650253,10
SRR11605054.4028,-4.101022,-15.941185,11
SRR11605054.4029,3.3046303,25.156248,8
SRR11605054.4030,1.5936983,12.274345,-1
SRR11605054.4031,-0.95127416,-16.69948,11
SRR11605054.4032,5.480089,26.429976,8
SRR11605054.4033,-11.24022,-3.6464431,-1
SRR11605054.4034,-0.49423102,-10.366476,11
SRR11605054.4035,0.7542963,-13.255715,11
SRR11605054.4036,1.6653191,20.391233,9
SRR11605054.4037,-6.0274057,-8.512357,-1
SRR11605054.4038,9.867125,5.18974,-1
SRR11605054.4039,7.08642,-19.9093,-1
SRR11605054.4040,13.832141,12.651334,5
SRR11605054.4041,-11.24022,-3.6464431,-1
SRR11605054.4042,14.98977,7.697668,4
SRR11605054.4043,5.858684,2.648374,11
SRR11605054.4044,-9.395642,-14.602725,3
SRR11605054.4045,2.0800278,19.388678,9
SRR11605054.4046,-5.982006,-8.6411915,-1
SRR11605054.4047,5.8585176,2.648479,11
SRR11605054.4048,0.07659045,-12.010646,11
SRR11605054.4049,3.46733,-4.8491473,11
SRR11605054.4050,-10.728537,-1.4727811,-1
SRR11605054.4051,7.040183,-2.8076422,11
SRR11605054.4052,5.559054,2.295193,11
SRR11605054.4053,5.559481,2.2958508,11
SRR11605054.4054,5.8583083,2.6486795,11
SRR11605054.4055,5.5589805,2.2952569,11
SRR11605054.4056,6.992602,-21.216743,-1
SRR11605054.4057,-1.9217557,4.0973754,-1
SRR11605054.4058,1.1599629,-22.588413,11
SRR11605054.4059,14.129581,14.052291,5
SRR11605054.4060,12.479355,15.0791025,5
SRR11605054.4061,10.930906,18.821932,2
SRR11605054.4062,-3.8621829,14.299766,10
SRR11605054.4063,-11.2603245,-3.2535348,-1
SRR11605054.4064,2.788538,-8.731103,11
SRR11605054.4065,1.9982761,-9.487089,11
SRR11605054.4066,5.0378127,-21.640263,-1
SRR11605054.4067,-14.152152,1.2273732,0
SRR11605054.4068,5.607342,12.453972,7
SRR11605054.4069,3.2936337,-16.823181,-1
SRR11605054.4070,15.186241,13.865691,5
SRR11605054.4071,4.668303,26.394459,8
SRR11605054.4072,0.35707805,-7.1430373,11
SRR11605054.4073,15.186241,13.865691,5
SRR11605054.4074,5.558855,2.2948687,11
SRR11605054.4075,14.1011715,12.168125,5
SRR11605054.4076,11.951649,20.254314,2
SRR11605054.4077,-5.2220607,-13.53662,-1
SRR11605054.4078,2.0800278,19.388678,9
SRR11605054.4079,1.1598964,-22.588417,11
SRR11605054.4080,5.5590577,2.2952387,11
SRR11605054.4081,5.5590825,2.2950053,11
SRR11605054.4082,4.468906,-21.777418,-1
SRR11605054.4083,-14.148911,2.9303904,0
SRR11605054.4084,4.468906,-21.777418,-1
SRR11605054.4085,7.106588,-19.671112,-1
SRR11605054.4086,-14.149708,2.9301996,0
SRR11605054.4087,-14.149708,2.9301996,0
SRR11605054.4088,-13.970959,1.6809164,0
SRR11605054.4089,-5.343978,-15.272601,-1
SRR11605054.4090,3.8877575,-8.119143,11
SRR11605054.4091,-10.66934,-8.513954,-1
SRR11605054.4092,1.6844333,18.241558,9
SRR11605054.4093,7.757186,11.02927,7
SRR11605054.4094,-11.181223,-3.668336,-1
SRR11605054.4095,6.992602,-21.216743,-1
SRR11605054.4096,-19.66129,0.7601688,1
SRR11605054.4097,5.05547,2.9290266,11
SRR11605054.4098,-0.81766546,-12.825305,11
SRR11605054.4099,-3.6582644,-11.928582,-1
SRR11605054.4100,-11.25746,-2.7820282,-1
SRR11605054.4101,15.197608,7.244991,4
SRR11605054.4102,1.1003115,-15.810517,11
SRR11605054.4103,5.0514016,2.9250717,11
SRR11605054.4104,0.96347934,8.373246,10
SRR11605054.4105,0.10312359,-17.27128,11
SRR11605054.4106,2.7784235,-18.312353,11
SRR11605054.4107,1.1867067,-22.571259,11
SRR11605054.4108,2.2733262,19.747677,9
SRR11605054.4109,3.0021048,-19.537354,11
SRR11605054.4110,13.824887,12.6499605,5
SRR11605054.4111,-9.406548,-14.597522,3
SRR11605054.4112,-7.2081056,-13.29025,3
SRR11605054.4113,13.569273,11.8896265,5
SRR11605054.4114,-0.7643952,-15.83083,11
SRR11605054.4115,12.719446,21.955906,2
SRR11605054.4116,-19.672384,-1.3860178,1
SRR11605054.4117,-19.642328,-1.0427098,1
SRR11605054.4118,-11.155624,-13.728851,3
SRR11605054.4119,-1.4113814,15.405169,-1
SRR11605054.4120,13.800958,4.410385,-1
SRR11605054.4121,1.785545,-5.2798176,11
SRR11605054.4122,12.201763,13.691397,5
SRR11605054.4123,2.2733843,19.747675,9
SRR11605054.4124,-21.275936,-5.5192904,1
SRR11605054.4125,7.5964336,11.110888,7
SRR11605054.4126,3.4609566,-4.533732,11
SRR11605054.4127,3.460919,-4.5337577,11
SRR11605054.4128,-9.406537,-14.597531,3
SRR11605054.4129,0.3057706,-21.198078,11
SRR11605054.4130,5.0521407,2.925878,11
SRR11605054.4131,5.0555296,2.9289675,11
SRR11605054.4132,-3.845584,14.275439,10
SRR11605054.4133,-0.985465,10.344414,-1
SRR11605054.4134,14.876351,13.5803995,5
SRR11605054.4135,-2.9260013,-5.7441134,-1
SRR11605054.4136,0.73874235,-11.807843,11
SRR11605054.4137,-1.3895186,6.8533254,-1
SRR11605054.4138,-6.8234076,-19.208448,6
SRR11605054.4139,-14.0823765,2.9972901,0
SRR11605054.4140,3.4817884,14.381901,-1
SRR11605054.4141,0.9894035,8.346213,10
SRR11605054.4142,-3.9906025,-2.681399,-1
SRR11605054.4143,1.8321059,-9.632661,11
SRR11605054.4144,-8.290079,-14.096868,3
SRR11605054.4145,-19.701584,1.1835673,1
SRR11605054.4146,3.300517,-16.817163,-1
SRR11605054.4147,-21.580118,-5.1269526,1
SRR11605054.4148,3.872937,-17.923664,11
SRR11605054.4149,5.0520496,2.9257228,11
SRR11605054.4150,15.262167,5.0558233,4
SRR11605054.4151,5.05383,2.9274986,11
SRR11605054.4152,3.4517918,26.559977,8
SRR11605054.4153,5.275543,23.092794,-1
SRR11605054.4154,-22.887321,-5.112112,1
SRR11605054.4155,-5.9894547,-13.6001005,-1
SRR11605054.4156,0.47535104,-14.556973,11
SRR11605054.4157,5.054034,2.9277058,11
SRR11605054.4158,15.042315,8.038646,4
SRR11605054.4159,1.1050036,21.569616,9
SRR11605054.4160,-5.2216554,2.572482,-1
SRR11605054.4161,-19.068344,0.9502307,1
SRR11605054.4162,5.164136,25.96752,8
SRR11605054.4163,7.122263,-19.673595,-1
SRR11605054.4164,-7.991368,3.8645723,-1
SRR11605054.4165,5.051781,2.9254525,11
SRR11605054.4166,0.8620266,-23.039198,11
SRR11605054.4167,1.2237372,-12.454447,11
SRR11605054.4168,12.925011,14.247592,5
SRR11605054.4169,5.0554843,2.9291267,11
SRR11605054.4170,-0.6410872,-14.489823,11
SRR11605054.4171,-7.4308157,4.3275647,-1
SRR11605054.4172,-5.3539047,3.9183822,-1
SRR11605054.4173,-2.6401782,-19.938578,-1
SRR11605054.4174,5.0508695,2.9244058,11
SRR11605054.4175,-10.575436,-3.8996515,-1
SRR11605054.4176,-2.1453445,0.5871013,-1
SRR11605054.4177,-21.255766,-2.1553957,1
SRR11605054.4178,-19.527985,-0.6318132,1
SRR11605054.4179,-19.08673,-3.0349777,1
SRR11605054.4180,8.500954,22.314165,2
SRR11605054.4181,-4.0381575,13.550666,10
SRR11605054.4182,0.35788572,-7.0773168,11
SRR11605054.4183,1.280659,20.304087,9
SRR11605054.4184,0.9944487,-7.722838,11
SRR11605054.4185,-21.580118,-5.1269526,1
SRR11605054.4186,15.874699,8.5376215,-1
SRR11605054.4187,2.2733843,19.747675,9
SRR11605054.4188,5.054224,2.9280143,11
SRR11605054.4189,0.73878217,-11.80781,11
SRR11605054.4190,14.06557,13.982799,5
SRR11605054.4191,-13.938179,0.645062,0
SRR11605054.4192,0.45785955,-23.34471,11
SRR11605054.4193,6.7161274,14.208408,7
SRR11605054.4194,-6.2009783,-19.530449,6
SRR11605054.4195,13.489696,15.9327135,5
SRR11605054.4196,-13.95774,1.6971341,0
SRR11605054.4197,-24.15752,-5.707621,1
SRR11605054.4198,5.3555145,3.199375,11
SRR11605054.4199,13.647581,15.434936,5
SRR11605054.4200,11.814887,15.72951,-1
SRR11605054.4201,-22.871305,-5.293354,1
SRR11605054.4202,11.346649,21.803411,2
SRR11605054.4203,14.876351,13.5803995,5
SRR11605054.4204,3.069483,20.87618,9
SRR11605054.4205,2.2733843,19.747675,9
SRR11605054.4206,5.056911,7.334922,-1
SRR11605054.4207,8.645578,10.194984,-1
SRR11605054.4208,3.0021048,-19.537354,11
SRR11605054.4209,-21.580118,-5.1269526,1
SRR11605054.4210,0.85315734,-13.180654,11
SRR11605054.4211,-11.155624,-13.728851,3
SRR11605054.4212,-22.335022,-2.5061228,1
SRR11605054.4213,3.6126788,20.007421,9
SRR11605054.4214,-4.0351973,11.742449,10
SRR11605054.4215,-10.666033,-8.512623,-1
SRR11605054.4216,-0.7217974,-15.047305,11
SRR11605054.4217,5.3993554,-4.8000474,11
SRR11605054.4218,-5.366209,-15.281192,-1
SRR11605054.4219,-13.95774,1.6971341,0
SRR11605054.4220,-12.896749,3.5587149,0
SRR11605054.4221,12.050506,21.902452,2
SRR11605054.4222,5.0529494,2.9266915,11
SRR11605054.4223,-22.279736,-6.576162,1
SRR11605054.4224,-4.4433503,13.020522,10
SRR11605054.4225,5.687014,-2.2843306,11
SRR11605054.4226,-11.236468,-3.646487,-1
SRR11605054.4227,-6.4619446,-19.052645,6
SRR11605054.4228,6.7161274,14.208408,7
SRR11605054.4229,-5.365134,-2.3309789,-1
SRR11605054.4230,14.876351,13.5803995,5
SRR11605054.4231,5.0549507,2.9286084,11
SRR11605054.4232,0.9944593,-7.722836,11
SRR11605054.4233,1.6556553,12.320006,-1
SRR11605054.4234,0.36595005,7.3880725,10
SRR11605054.4235,5.3043776,7.122143,-1
SRR11605054.4236,1.0025461,7.9259224,-1
SRR11605054.4237,-7.4036255,-19.346027,6
SRR11605054.4238,-7.1622944,-7.950114,-1
SRR11605054.4239,5.0518937,2.9254448,11
SRR11605054.4240,2.455485,-3.673385,11
SRR11605054.4241,0.32047877,-14.940045,11
SRR11605054.4242,15.808002,11.184058,-1
SRR11605054.4243,15.360745,4.7440505,-1
SRR11605054.4244,-22.027967,-6.03187,1
SRR11605054.4245,15.1788225,5.875186,4
SRR11605054.4246,12.409829,21.638334,2
SRR11605054.4247,-20.659775,1.4193074,1
SRR11605054.4248,4.9268413,25.761278,8
SRR11605054.4249,1.8803897,-11.667952,11
SRR11605054.4250,-2.0471275,5.0369925,-1
SRR11605054.4251,-13.671391,2.1699994,0
SRR11605054.4252,1.8081027,-14.036668,11
SRR11605054.4253,5.0529633,2.926706,11
SRR11605054.4254,14.059391,13.160453,5
SRR11605054.4255,-5.2216554,2.572482,-1
SRR11605054.4256,5.056911,7.334922,-1
SRR11605054.4257,4.0005937,-3.51072,11
SRR11605054.4258,6.7161274,14.208408,7
SRR11605054.4259,-5.6448264,-2.3187263,-1
SRR11605054.4260,13.03462,11.977925,5
SRR11605054.4261,5.0521984,2.92587,11
SRR11605054.4262,2.2634606,-4.8772655,11
SRR11605054.4263,5.054184,2.9277546,11
SRR11605054.4264,0.9578297,8.3830185,10
SRR11605054.4265,1.3003604,-9.202373,11
SRR11605054.4266,-14.0823765,2.9972901,0
SRR11605054.4267,-0.7217723,-15.047327,11
SRR11605054.4268,-10.325511,-12.7860775,3
SRR11605054.4269,5.0542746,2.928066,11
SRR11605054.4270,4.3489485,-18.687946,11
SRR11605054.4271,0.658504,-23.31738,11
SRR11605054.4272,-0.3927123,19.576027,9
SRR11605054.4273,-0.45078403,-10.303231,11
SRR11605054.4274,0.45785955,-23.34471,11
SRR11605054.4275,2.0283637,-9.37822,11
SRR11605054.4276,4.7490735,11.376466,7
SRR11605054.4277,5.356149,3.1999123,11
SRR11605054.4278,-20.917854,-0.099354856,1
SRR11605054.4279,-15.053616,-7.287691,-1
SRR11605054.4280,-14.0823765,2.9972901,0
SRR11605054.4281,5.355406,3.1993449,11
SRR11605054.4282,3.300517,-16.817163,-1
SRR11605054.4283,-5.974271,-8.629423,-1
SRR11605054.4284,-5.280299,3.9964185,-1
SRR11605054.4285,-3.870641,14.0901575,10
SRR11605054.4286,7.09088,15.836419,-1
SRR11605054.4287,-14.592533,4.6889772,0
SRR11605054.4288,5.079422,25.499779,8
SRR11605054.4289,-6.6343575,-19.922478,6
SRR11605054.4290,-4.7200103,6.7209787,-1
SRR11605054.4291,-10.435362,-8.478666,-1
SRR11605054.4292,1.8931177,-5.6169863,11
SRR11605054.4293,-21.979532,-6.0355797,1
SRR11605054.4294,0.7388012,-11.807861,11
SRR11605054.4295,3.561018,23.844158,8
SRR11605054.4296,-9.406538,-14.597529,3
SRR11605054.4297,5.91421,4.127637,11
SRR11605054.4298,-3.55531,14.231641,10
SRR11605054.4299,2.819206,-8.613374,11
SRR11605054.4300,-5.6448264,-2.3187263,-1
SRR11605054.4301,-6.6343575,-19.922478,6
SRR11605054.4302,-2.5528,12.02335,10
SRR11605054.4303,-21.580118,-5.1269526,1
SRR11605054.4304,4.7025576,11.350902,7
SRR11605054.4305,2.4897773,-8.571469,11
SRR11605054.4306,5.056133,2.9297352,11
SRR11605054.4307,-11.174789,-8.8523,-1
SRR11605054.4308,-13.003659,0.24980636,0
SRR11605054.4309,-21.255766,-2.1553957,1
SRR11605054.4310,5.3558235,3.1997118,11
SRR11605054.4311,4.5445223,-18.167534,11
SRR11605054.4312,3.4811325,14.396888,-1
SRR11605054.4313,-11.174789,-8.8523,-1
SRR11605054.4314,5.0542474,2.9280431,11
SRR11605054.4315,4.053686,15.210412,-1
SRR11605054.4316,7.9206796,-18.476234,-1
SRR11605054.4317,5.0528812,2.9265406,11
SRR11605054.4318,5.0541487,2.9278238,11
SRR11605054.4319,9.861509,5.208899,-1
SRR11605054.4320,2.9922013,-2.9211633,11
SRR11605054.4321,3.605987,16.488054,-1
SRR11605054.4322,-0.52511054,10.816379,-1
SRR11605054.4323,5.3554664,3.1994462,11
SRR11605054.4324,-9.629597,-13.734926,3
SRR11605054.4325,-8.2147255,-11.04074,-1
SRR11605054.4326,14.876351,13.5803995,5
SRR11605054.4327,-2.9176145,-5.738388,-1
SRR11605054.4328,2.1714735,-8.115145,11
SRR11605054.4329,7.4589295,8.800407,-1
SRR11605054.4330,11.949901,21.205042,2
SRR11605054.4331,5.9145527,4.1273136,11
SRR11605054.4332,1.1867067,-22.571259,11
SRR11605054.4333,-21.76642,-3.1648488,1
SRR11605054.4334,3.009209,20.68184,9
SRR11605054.4335,0.738801,-11.807861,11
SRR11605054.4336,0.09367531,-17.874561,11
SRR11605054.4337,13.341315,7.704635,-1
SRR11605054.4338,-21.580118,-5.1269526,1
SRR11605054.4339,15.1788225,5.875186,4
SRR11605054.4340,3.3005667,25.172499,8
SRR11605054.4341,-21.617525,-2.6637774,1
SRR11605054.4342,1.3678001,19.767763,9
SRR11605054.4343,1.6656367,10.530426,-1
SRR11605054.4344,5.055554,2.929401,11
SRR11605054.4345,-6.284535,-4.879862,-1
SRR11605054.4346,2.0563304,-13.406109,11
SRR11605054.4347,5.304412,7.1221576,-1
SRR11605054.4348,13.991343,12.894106,5
SRR11605054.4349,3.4609642,-4.53369,11
SRR11605054.4350,-0.072786294,-17.731892,11
SRR11605054.4351,-11.224092,-3.1850638,-1
SRR11605054.4352,14.876351,13.5803995,5
SRR11605054.4353,5.0138593,3.693162,11
SRR11605054.4354,11.388785,21.785406,2
SRR11605054.4355,1.127528,-22.60221,11
SRR11605054.4356,-4.5092645,11.788088,10
SRR11605054.4357,0.07771368,-15.928212,11
SRR11605054.4358,1.0216191,-7.717249,11
SRR11605054.4359,5.013026,3.6926558,11
SRR11605054.4360,-4.2241993,8.4292145,10
SRR11605054.4361,7.028901,-21.211527,-1
SRR11605054.4362,0.7126923,8.508078,10
SRR11605054.4363,15.75604,5.6440625,4
SRR11605054.4364,-24.554153,-3.9709494,1
SRR11605054.4365,14.976699,14.18988,5
SRR11605054.4366,12.4257145,21.35105,2
SRR11605054.4367,-22.237072,-1.864291,1
SRR11605054.4368,12.943603,14.264962,5
SRR11605054.4369,-15.159332,-7.125098,-1
SRR11605054.4370,-9.418687,-14.587089,3
SRR11605054.4371,5.013117,3.6926467,11
SRR11605054.4372,7.6405582,-8.62375,-1
SRR11605054.4373,14.976699,14.18988,5
SRR11605054.4374,-11.167681,-8.846752,-1
SRR11605054.4375,7.028901,-21.211527,-1
