ID,tsne dim 1,tsne dim 2,Clusters
SRR11605054.3918,-0.47223,0.28073388,22
SRR11605054.3919,-6.3295903,5.6893654,17
SRR11605054.3920,-5.873497,1.2915605,-1
SRR11605054.3921,-0.2232436,-11.883486,8
SRR11605054.3922,5.5453362,1.2713392,23
SRR11605054.3923,-13.606267,1.3725057,2
SRR11605054.3924,2.4650223,0.569589,22
SRR11605054.3925,-8.393586,7.9214,18
SRR11605054.3926,-13.582031,1.6565733,2
SRR11605054.3927,5.551427,-1.3670084,-1
SRR11605054.3928,-4.3770404,2.1904597,21
SRR11605054.3929,1.7725756,-10.659789,8
SRR11605054.3930,-1.9183215,-2.7640257,12
SRR11605054.3931,-9.765167,-1.7476772,5
SRR11605054.3932,7.9101343,0.27415392,23
SRR11605054.3933,-7.2873335,9.462739,18
SRR11605054.3934,-2.234142,7.474698,3
SRR11605054.3935,-12.704512,1.6207619,2
SRR11605054.3936,-6.937506,1.7850653,-1
SRR11605054.3937,8.514873,1.0931615,23
SRR11605054.3938,9.28306,-2.3605442,19
SRR11605054.3939,6.3687797,-5.9475865,-1
SRR11605054.3940,-4.1072216,0.5088934,-1
SRR11605054.3941,-3.7424974,-8.387507,4
SRR11605054.3942,-5.8955746,1.3100342,21
SRR11605054.3943,-11.369236,6.919234,1
SRR11605054.3944,-5.164018,7.312359,17
SRR11605054.3945,0.81926036,6.1945243,-1
SRR11605054.3946,-1.5596862,8.593572,3
SRR11605054.3947,3.804154,-6.2239985,7
SRR11605054.3948,-0.47239333,0.28090844,22
SRR11605054.3949,-6.226295,5.894502,17
SRR11605054.3950,-0.47245607,0.2805409,22
SRR11605054.3951,4.4618554,-5.513819,7
SRR11605054.3952,-4.409145,2.1739137,21
SRR11605054.3953,5.7409687,-0.13446727,23
SRR11605054.3954,-11.988812,1.548844,2
SRR11605054.3955,-7.463453,7.9736214,18
SRR11605054.3956,-1.0132114,-11.850831,8
SRR11605054.3957,-2.201556,8.850206,3
SRR11605054.3958,-8.019105,8.692519,18
SRR11605054.3959,-7.68536,3.461457,-1
SRR11605054.3960,2.8993216,2.9176307,-1
SRR11605054.3961,-5.2611785,5.5010734,17
SRR11605054.3962,-10.488783,-1.9046226,5
SRR11605054.3963,-1.5596862,8.593572,3
SRR11605054.3964,4.8947625,1.0757936,23
SRR11605054.3965,-6.3531113,5.841125,17
SRR11605054.3966,11.471969,0.71761876,-1
SRR11605054.3967,2.493976,-11.48773,8
SRR11605054.3968,8.5041895,-6.7065835,11
SRR11605054.3969,-0.4723944,0.2806842,22
SRR11605054.3970,11.646036,0.8088145,-1
SRR11605054.3971,-6.6891136,8.553902,-1
SRR11605054.3972,-1.5596862,8.593572,3
SRR11605054.3973,2.544637,-10.803765,8
SRR11605054.3974,12.1454,-1.7581056,16
SRR11605054.3975,-12.919147,0.80417234,2
SRR11605054.3976,-11.46861,5.254456,1
SRR11605054.3977,-10.430451,2.6173074,2
SRR11605054.3978,9.759107,4.840195,-1
SRR11605054.3979,-1.0310869,-11.112633,8
SRR11605054.3980,4.5189605,-2.874362,6
SRR11605054.3981,0.5250716,-3.6472278,-1
SRR11605054.3982,-10.553379,-3.406696,5
SRR11605054.3983,-12.47193,5.3727336,1
SRR11605054.3984,8.896543,7.6128597,9
SRR11605054.3985,3.2311132,-11.27054,8
SRR11605054.3986,4.8948207,1.0759814,23
SRR11605054.3987,1.859828,-2.1527991,-1
SRR11605054.3988,-12.364267,4.9292517,1
SRR11605054.3989,7.029798,7.1301403,-1
SRR11605054.3990,-2.8247514,-8.11816,4
SRR11605054.3991,10.001169,3.4413905,15
SRR11605054.3992,-0.4719601,0.28105524,22
SRR11605054.3993,-2.1448553,3.840815,14
SRR11605054.3994,-9.912765,7.8785114,-1
SRR11605054.3995,-12.770653,-0.9178956,-1
SRR11605054.3996,13.735203,1.7889268,13
SRR11605054.3997,-8.774751,1.8456106,20
SRR11605054.3998,-0.24372149,3.6407022,-1
SRR11605054.3999,12.770004,2.5226548,13
SRR11605054.4000,4.450088,1.4736804,23
SRR11605054.4001,6.598532,0.81840867,23
SRR11605054.4002,14.103096,1.768259,13
SRR11605054.4003,12.1454,-1.7581056,16
SRR11605054.4004,4.040169,0.86790264,23
SRR11605054.4005,4.8208203,7.6931796,0
SRR11605054.4006,2.544637,-10.803765,8
SRR11605054.4007,10.871152,2.4027057,-1
SRR11605054.4008,-4.5192957,-4.8227935,-1
SRR11605054.4009,-2.1448562,3.8408158,14
SRR11605054.4010,4.450109,1.4737049,23
SRR11605054.4011,5.262695,4.810581,9
SRR11605054.4012,-10.553379,-3.406696,5
SRR11605054.4013,-11.54464,1.8649758,2
SRR11605054.4014,2.544637,-10.803765,8
SRR11605054.4015,-0.47231868,0.280715,22
SRR11605054.4016,9.275227,-1.4257325,19
SRR11605054.4017,0.95841944,-11.924916,8
SRR11605054.4018,-0.472261,0.28076088,22
SRR11605054.4019,7.219754,1.3666066,23
SRR11605054.4020,3.1790192,0.42540655,22
SRR11605054.4021,5.045599,-0.13049755,23
SRR11605054.4022,-5.2544327,-6.946246,-1
SRR11605054.4023,-0.47220814,0.28082007,22
SRR11605054.4024,-10.146846,-3.2861583,5
SRR11605054.4025,8.595034,-6.5113196,11
SRR11605054.4026,1.0042052,-12.0983515,8
SRR11605054.4027,-8.159817,0.7831582,20
SRR11605054.4028,9.275232,-1.4257506,19
SRR11605054.4029,-11.7440605,6.4197507,1
SRR11605054.4030,-5.3745484,-1.8998154,-1
SRR11605054.4031,9.055722,1.0777844,23
SRR11605054.4032,-11.212209,4.795732,1
SRR11605054.4033,14.03484,0.1629863,-1
SRR11605054.4034,5.740954,-0.13445269,23
SRR11605054.4035,6.983643,0.7736484,23
SRR11605054.4036,-8.651978,8.845181,18
SRR11605054.4037,4.482761,-2.8829138,6
SRR11605054.4038,-2.1460254,3.8366244,14
SRR11605054.4039,3.7821987,8.590958,0
SRR11605054.4040,-9.714337,-2.8585846,5
SRR11605054.4041,14.034835,0.16298962,-1
SRR11605054.4042,-2.1080964,7.6732883,3
SRR11605054.4043,-0.4722624,0.2807547,22
SRR11605054.4044,9.215301,-5.242359,11
SRR11605054.4045,-8.019073,8.692377,18
SRR11605054.4046,4.518961,-2.8743727,6
SRR11605054.4047,-0.47222808,0.2807381,22
SRR11605054.4048,6.4041686,1.2021956,23
SRR11605054.4049,2.4650304,0.5694446,22
SRR11605054.4050,-0.8557981,-5.826304,-1
SRR11605054.4051,-0.008644713,-2.2794542,-1
SRR11605054.4052,-0.47268444,0.2808799,22
SRR11605054.4053,-0.47230366,0.2808872,22
SRR11605054.4054,-0.47275674,0.28089288,22
SRR11605054.4055,-0.4727822,0.2807255,22
SRR11605054.4056,4.6324296,8.746603,0
SRR11605054.4057,0.52506685,-3.647234,-1
SRR11605054.4058,12.1454,-1.7581056,16
SRR11605054.4059,-10.519698,-3.7865312,5
SRR11605054.4060,-11.248053,-2.3071027,5
SRR11605054.4061,-11.437833,1.5433565,2
SRR11605054.4062,-8.845474,1.9490858,20
SRR11605054.4063,14.153776,0.07138703,-1
SRR11605054.4064,4.450105,1.4737365,23
SRR11605054.4065,4.8948016,1.0759186,23
SRR11605054.4066,8.676274,5.0305996,-1
SRR11605054.4067,-2.6330514,-8.086918,4
SRR11605054.4068,-5.363625,5.44541,17
SRR11605054.4069,9.034072,3.427428,15
SRR11605054.4070,-10.553379,-3.406696,5
SRR11605054.4071,-11.66995,5.2310095,1
SRR11605054.4072,4.0757236,-0.591747,-1
SRR11605054.4073,-10.553379,-3.406696,5
SRR11605054.4074,-0.47240728,0.28084227,22
SRR11605054.4075,-9.647783,-2.5331025,5
SRR11605054.4076,-12.577139,1.6177335,2
SRR11605054.4077,8.05618,-2.592812,-1
SRR11605054.4078,-8.019109,8.692523,18
SRR11605054.4079,12.1454,-1.7581056,16
SRR11605054.4080,-0.47276732,0.28077307,22
SRR11605054.4081,-0.47238025,0.28057966,22
SRR11605054.4082,11.137803,1.8922858,-1
SRR11605054.4083,-3.7966824,-8.312415,4
SRR11605054.4084,11.137804,1.8922892,-1
SRR11605054.4085,3.588728,8.560743,0
SRR11605054.4086,-3.7966824,-8.312415,4
SRR11605054.4087,-3.7966824,-8.312415,4
SRR11605054.4088,-2.8247514,-8.11816,4
SRR11605054.4089,9.28306,-2.3605442,19
SRR11605054.4090,4.5352683,1.8506453,23
SRR11605054.4091,4.461856,-5.5138197,7
SRR11605054.4092,-7.1109934,8.495352,18
SRR11605054.4093,-6.3270135,5.699846,17
SRR11605054.4094,13.910506,0.15667607,-1
SRR11605054.4095,4.632436,8.746611,0
SRR11605054.4096,-1.6114018,-10.462422,8
SRR11605054.4097,-0.87897664,0.4377188,22
SRR11605054.4098,7.1872754,1.424932,23
SRR11605054.4099,6.8408246,-1.9906753,-1
SRR11605054.4100,14.171108,-0.1633682,-1
SRR11605054.4101,-2.103565,8.009599,3
SRR11605054.4102,8.379207,1.8551956,-1
SRR11605054.4103,-0.8753939,0.44403857,22
SRR11605054.4104,-4.4064245,2.180624,21
SRR11605054.4105,9.494048,0.88622755,23
SRR11605054.4106,9.997482,3.4443152,15
SRR11605054.4107,12.142754,-1.7564515,16
SRR11605054.4108,-8.105527,8.627903,18
SRR11605054.4109,10.626608,3.8629344,15
SRR11605054.4110,-9.719402,-2.843479,5
SRR11605054.4111,9.212745,-5.250736,11
SRR11605054.4112,7.843867,-3.8074188,-1
SRR11605054.4113,-9.104557,-2.9069273,5
SRR11605054.4114,8.434903,1.3004413,23
SRR11605054.4115,-14.11542,0.83139414,2
SRR11605054.4116,-0.77408975,-12.05575,8
SRR11605054.4117,-1.0021241,-11.864397,8
SRR11605054.4118,8.600933,-6.5087852,11
SRR11605054.4119,-10.417406,1.518849,2
SRR11605054.4120,-3.084129,-2.3044858,12
SRR11605054.4121,2.9217088,0.3833564,22
SRR11605054.4122,-10.16559,-4.950412,5
SRR11605054.4123,-8.105522,8.627899,18
SRR11605054.4124,2.381207,-12.569463,8
SRR11605054.4125,-6.3549337,5.838909,17
SRR11605054.4126,2.3118632,0.78141,22
SRR11605054.4127,2.3118632,0.78141,22
SRR11605054.4128,9.212742,-5.2507367,11
SRR11605054.4129,10.749364,-2.353137,-1
SRR11605054.4130,-1.0340466,0.20081826,22
SRR11605054.4131,-0.8690998,0.45288706,22
SRR11605054.4132,-8.847756,1.93958,20
SRR11605054.4133,-5.9007344,1.3131399,21
SRR11605054.4134,-10.559444,-3.3823302,5
SRR11605054.4135,5.251407,4.798578,9
SRR11605054.4136,6.124239,1.29383,23
SRR11605054.4137,-0.6368697,3.9312816,-1
SRR11605054.4138,13.692226,1.8304639,13
SRR11605054.4139,-3.8089387,-8.31046,4
SRR11605054.4140,-5.5482,-3.3289125,-1
SRR11605054.4141,-4.381572,2.209151,21
SRR11605054.4142,2.8919318,4.939265,10
SRR11605054.4143,4.984289,0.8801073,23
SRR11605054.4144,8.857181,-4.529798,11
SRR11605054.4145,-1.3942021,-10.228097,8
SRR11605054.4146,9.025117,3.435029,15
SRR11605054.4147,2.2373083,-12.466802,8
SRR11605054.4148,10.11036,4.3856816,15
SRR11605054.4149,-0.8815425,0.4351274,22
SRR11605054.4150,-0.98313314,8.697774,3
SRR11605054.4151,-1.033501,0.20170312,22
SRR11605054.4152,-12.1512575,4.695757,1
SRR11605054.4153,-10.192433,5.836312,1
SRR11605054.4154,2.5071838,-11.48789,8
SRR11605054.4155,8.585283,-2.9788697,19
SRR11605054.4156,7.7280316,0.9028007,23
SRR11605054.4157,-0.8792079,0.4372605,22
SRR11605054.4158,-2.2348485,7.525425,3
SRR11605054.4159,-9.426085,9.289316,18
SRR11605054.4160,-2.6567621,-3.7100778,12
SRR11605054.4161,-1.6928173,-10.373091,8
SRR11605054.4162,-11.431265,5.1784344,1
SRR11605054.4163,3.5833414,8.565986,0
SRR11605054.4164,-4.3219733,-5.35794,-1
SRR11605054.4165,-1.0340319,0.20084947,22
SRR11605054.4166,12.112307,-1.9565812,16
SRR11605054.4167,6.518416,0.9214591,23
SRR11605054.4168,-10.644373,-4.399213,5
SRR11605054.4169,-0.8765837,0.44258812,22
SRR11605054.4170,7.842103,0.33839345,23
SRR11605054.4171,-4.7760186,-4.3634715,-1
SRR11605054.4172,-3.6908374,-3.4224172,12
SRR11605054.4173,11.471859,0.7173416,-1
SRR11605054.4174,-0.8709865,0.4498996,22
SRR11605054.4175,13.666861,0.18302532,-1
SRR11605054.4176,-0.38641638,-2.780022,-1
SRR11605054.4177,0.41355553,-11.88199,8
SRR11605054.4178,-1.2846682,-11.669628,8
SRR11605054.4179,0.044498287,-13.235691,8
SRR11605054.4180,-13.548817,-0.5093025,2
SRR11605054.4181,-8.644402,1.4431536,20
SRR11605054.4182,4.0091867,-0.61379087,-1
SRR11605054.4183,-8.564231,9.11757,18
SRR11605054.4184,4.173392,0.10914936,23
SRR11605054.4185,2.2372954,-12.466785,8
SRR11605054.4186,-2.3280978,6.759527,3
SRR11605054.4187,-8.105527,8.627903,18
SRR11605054.4188,-1.0335597,0.2016189,22
SRR11605054.4189,6.124239,1.29383,23
SRR11605054.4190,-10.521294,-3.015477,5
SRR11605054.4191,-2.3491,-7.935057,4
SRR11605054.4192,11.993236,-2.4050097,16
SRR11605054.4193,-6.4624367,3.9544368,-1
SRR11605054.4194,13.539519,1.6370488,13
SRR11605054.4195,-10.981519,-1.5310441,5
SRR11605054.4196,-2.8322814,-8.118249,4
SRR11605054.4197,2.8961565,-10.69699,8
SRR11605054.4198,-0.8724144,0.4482137,22
SRR11605054.4199,-10.202574,-1.7359576,5
SRR11605054.4200,-10.734557,-1.1309193,5
SRR11605054.4201,2.4658074,-11.559314,8
SRR11605054.4202,-13.416941,0.9877795,2
SRR11605054.4203,-10.559444,-3.3823302,5
SRR11605054.4204,-8.887904,7.997,18
SRR11605054.4205,-8.105491,8.627819,18
SRR11605054.4206,0.8169112,6.1976066,-1
SRR11605054.4207,-3.4303517,4.853386,-1
SRR11605054.4208,10.626608,3.8629344,15
SRR11605054.4209,2.2373083,-12.466802,8
SRR11605054.4210,6.9263577,0.867087,23
SRR11605054.4211,8.600951,-6.5087705,11
SRR11605054.4212,1.1109256,-11.367237,8
SRR11605054.4213,-8.424752,7.739934,18
SRR11605054.4214,-7.8208027,0.126163,20
SRR11605054.4215,4.4624453,-5.5146885,7
SRR11605054.4216,8.143054,1.1262012,23
SRR11605054.4217,1.9470118,2.1868858,-1
SRR11605054.4218,9.282619,-2.3646042,19
SRR11605054.4219,-2.8322692,-8.11827,4
SRR11605054.4220,-4.127759,-7.379111,4
SRR11605054.4221,-13.701814,1.0094521,2
SRR11605054.4222,-0.8760186,0.44327453,22
SRR11605054.4223,3.3055909,-12.225619,8
SRR11605054.4224,-8.310547,1.0355856,20
SRR11605054.4225,0.6901868,2.39361,-1
SRR11605054.4226,14.034896,0.16191174,-1
SRR11605054.4227,13.550375,1.4259282,13
SRR11605054.4228,-6.4624367,3.9544368,-1
SRR11605054.4229,3.312313,5.7964396,10
SRR11605054.4230,-10.559444,-3.3823302,5
SRR11605054.4231,-0.8773838,0.44078693,22
SRR11605054.4232,4.173392,0.10914936,23
SRR11605054.4233,-5.3610086,-2.0024455,-1
SRR11605054.4234,-4.052387,2.6481373,21
SRR11605054.4235,0.7200343,5.897664,-1
SRR11605054.4236,-4.1435676,2.2395036,-1
SRR11605054.4237,13.980088,2.0184493,13
SRR11605054.4238,3.76575,-3.161677,6
SRR11605054.4239,-0.8780983,0.43952513,22
SRR11605054.4240,1.8605516,-0.021059653,22
SRR11605054.4241,7.9647727,0.64126325,23
SRR11605054.4242,-11.615855,-2.523497,5
SRR11605054.4243,-0.6568279,8.744793,3
SRR11605054.4244,2.968246,-12.214308,8
SRR11605054.4245,-1.5626471,8.595692,3
SRR11605054.4246,-13.860098,1.0912756,2
SRR11605054.4247,-0.08034189,-9.691446,8
SRR11605054.4248,-11.433051,5.249911,1
SRR11605054.4249,5.820015,1.4638201,23
SRR11605054.4250,-4.7763953,-0.6660566,-1
SRR11605054.4251,-3.1316457,-8.11428,4
SRR11605054.4252,7.419019,2.055254,23
SRR11605054.4253,-0.8781361,0.43916053,22
SRR11605054.4254,-9.969753,-3.1867979,5
SRR11605054.4255,-2.6567621,-3.7100778,12
SRR11605054.4256,0.8169054,6.197615,-1
SRR11605054.4257,1.8700007,0.69684654,22
SRR11605054.4258,-6.462442,3.95443,-1
SRR11605054.4259,3.4062037,5.9172716,10
SRR11605054.4260,-9.051976,-2.8533018,5
SRR11605054.4261,-0.8780492,0.43935007,22
SRR11605054.4262,2.5199823,0.39428225,22
SRR11605054.4263,-0.8754954,0.4443733,22
SRR11605054.4264,-4.4154954,2.1762388,21
SRR11605054.4265,4.7599854,0.44338384,23
SRR11605054.4266,-3.8089387,-8.31046,4
SRR11605054.4267,8.143054,1.1262012,23
SRR11605054.4268,7.953974,-6.234042,11
SRR11605054.4269,-0.86750543,0.45529595,22
SRR11605054.4270,9.639802,4.2520595,15
SRR11605054.4271,12.105142,-2.2037027,16
SRR11605054.4272,-8.094562,6.9124594,-1
SRR11605054.4273,5.680852,-0.112609334,23
SRR11605054.4274,11.993236,-2.4050097,16
SRR11605054.4275,4.8203273,1.1088793,23
SRR11605054.4276,-4.927411,6.2515945,17
SRR11605054.4277,-1.0335811,0.20159997,22
SRR11605054.4278,-0.83332,-10.753848,8
SRR11605054.4279,2.8704648,-7.405729,7
SRR11605054.4280,-3.8089387,-8.31046,4
SRR11605054.4281,-1.0335293,0.201634,22
SRR11605054.4282,9.025119,3.4350312,15
SRR11605054.4283,4.518648,-2.8749275,6
SRR11605054.4284,-3.76372,-3.4028301,12
SRR11605054.4285,-8.81535,1.8279903,20
SRR11605054.4286,-7.717904,4.3528295,-1
SRR11605054.4287,-4.890695,-7.8536,4
SRR11605054.4288,-11.33191,5.2145143,1
SRR11605054.4289,13.733731,1.7895387,13
SRR11605054.4290,2.3732607,-5.3690057,-1
SRR11605054.4291,4.5020847,-5.5910325,7
SRR11605054.4292,3.0265238,0.5675578,22
SRR11605054.4293,2.965479,-12.241279,8
SRR11605054.4294,6.1242294,1.2938299,23
SRR11605054.4295,-10.938158,6.649881,1
SRR11605054.4296,9.212745,-5.250736,11
SRR11605054.4297,-1.4049119,-0.31290665,22
SRR11605054.4298,-8.809571,1.9549241,20
SRR11605054.4299,4.3551135,1.4970423,23
SRR11605054.4300,3.4062037,5.9172716,10
SRR11605054.4301,13.733733,1.7895442,13
SRR11605054.4302,-7.350726,1.9488524,-1
SRR11605054.4303,2.2373083,-12.466802,8
SRR11605054.4304,-4.905096,6.275753,17
SRR11605054.4305,4.4500494,1.3248023,23
SRR11605054.4306,-0.86846334,0.4537372,22
SRR11605054.4307,4.5255246,-5.4942603,7
SRR11605054.4308,-1.9757184,-7.538604,4
SRR11605054.4309,0.41355553,-11.88199,8
SRR11605054.4310,-0.8778271,0.43998724,22
SRR11605054.4311,10.151427,4.8215036,15
SRR11605054.4312,-5.554041,-3.3345947,-1
SRR11605054.4313,4.5254993,-5.4942627,7
SRR11605054.4314,-1.03426,0.20044565,22
SRR11605054.4315,-6.046661,-3.0230615,12
SRR11605054.4316,3.5872529,7.731764,0
SRR11605054.4317,-0.8750255,0.44488475,22
SRR11605054.4318,-1.0335037,0.20166889,22
SRR11605054.4319,-2.1503477,3.8355484,14
SRR11605054.4320,1.5979598,0.042241912,22
SRR11605054.4321,-8.360712,6.7538,-1
SRR11605054.4322,-6.0664062,1.4101216,21
SRR11605054.4323,-1.0333663,0.20189728,22
SRR11605054.4324,8.5711565,-5.5262036,11
SRR11605054.4325,6.614031,-4.1503105,-1
SRR11605054.4326,-10.55953,-3.3823245,5
SRR11605054.4327,5.26044,4.811791,9
SRR11605054.4328,4.2210217,0.8668645,23
SRR11605054.4329,-3.7430596,-2.0912845,-1
SRR11605054.4330,-13.301449,0.95234364,2
SRR11605054.4331,-1.4049119,-0.31290674,22
SRR11605054.4332,12.14273,-1.7564664,16
SRR11605054.4333,1.2733405,-11.971543,8
SRR11605054.4334,-8.863815,8.189721,18
SRR11605054.4335,6.1242294,1.2938299,23
SRR11605054.4336,9.824756,1.0023491,-1
SRR11605054.4337,-2.4412243,6.594423,3
SRR11605054.4338,2.2373083,-12.466802,8
SRR11605054.4339,-1.5626471,8.595692,3
SRR11605054.4340,-11.753742,6.41083,1
SRR11605054.4341,0.91284406,-11.900102,8
SRR11605054.4342,-8.284124,9.195914,18
SRR11605054.4343,-7.79204,-0.7934521,-1
SRR11605054.4344,-0.8776286,0.44019946,22
SRR11605054.4345,6.1975307,-6.1979394,-1
SRR11605054.4346,6.7236376,2.043782,-1
SRR11605054.4347,0.72003424,5.8976645,-1
SRR11605054.4348,-9.83744,-3.0227084,5
SRR11605054.4349,2.3118632,0.78141,22
SRR11605054.4350,9.73349,0.8976375,-1
SRR11605054.4351,14.163357,0.045972552,-1
SRR11605054.4352,-10.559444,-3.3823302,5
SRR11605054.4353,-1.3624176,0.1755199,22
SRR11605054.4354,-13.431097,0.9906818,2
SRR11605054.4355,12.141807,-1.7615968,16
SRR11605054.4356,-7.6929245,0.4979382,20
SRR11605054.4357,8.664434,0.5559618,23
SRR11605054.4358,4.154896,0.124379404,23
SRR11605054.4359,-1.3624017,0.1757409,22
SRR11605054.4360,-5.6621175,0.21249619,-1
SRR11605054.4361,4.61967,8.75644,0
SRR11605054.4362,-4.4901276,2.033041,21
SRR11605054.4363,-1.5978957,8.81765,3
SRR11605054.4364,3.3024163,-11.135033,8
SRR11605054.4365,-10.585611,-3.3497581,5
SRR11605054.4366,-13.766163,0.9118417,2
SRR11605054.4367,0.50251824,-11.203862,8
SRR11605054.4368,-10.668013,-4.385725,5
SRR11605054.4369,2.8249505,-7.4195995,7
SRR11605054.4370,9.208452,-5.2609053,11
SRR11605054.4371,-1.3616385,0.17517863,22
SRR11605054.4372,6.5633464,5.201533,9
SRR11605054.4373,-10.585611,-3.3497581,5
SRR11605054.4374,4.5240965,-5.494912,7
SRR11605054.4375,4.619678,8.756444,0
SRR11605054.4376,5.7995467,0.7957783,23
SRR11605054.4377,-8.692674,2.2413187,-1
SRR11605054.4378,-8.260698,8.470408,18
SRR11605054.4379,0.4664509,3.1908593,-1
SRR11605054.4380,-7.721562,4.3577986,-1
SRR11605054.4381,-7.728017,4.3555417,-1
SRR11605054.4382,4.515474,-2.876299,6
SRR11605054.4383,9.269351,-1.4343584,19
SRR11605054.4384,-10.585611,-3.3497581,5
SRR11605054.4385,1.6805156,1.324299,22
SRR11605054.4386,-1.3624308,0.1755534,22
SRR11605054.4387,1.7803255,-0.4110986,22
SRR11605054.4388,-3.419155,-6.0882044,-1
SRR11605054.4389,-4.917455,6.262639,17
SRR11605054.4390,8.042362,2.1499524,-1
SRR11605054.4391,7.642493,-0.4397089,-1
SRR11605054.4392,9.879953,2.9395878,15
SRR11605054.4393,12.141807,-1.7615966,16
SRR11605054.4394,-11.248803,-2.2729836,5
SRR11605054.4395,-5.8858957,1.2927506,-1
SRR11605054.4396,-5.364621,-2.0061011,-1
SRR11605054.4397,10.62469,3.8647585,15
SRR11605054.4398,2.227372,-12.519452,8
SRR11605054.4399,2.5567284,-10.855837,8
SRR11605054.4400,-4.937757,6.2433357,17
SRR11605054.4401,-5.2825246,5.477474,17
SRR11605054.4402,2.227372,-12.519452,8
SRR11605054.4403,-11.49223,5.246303,1
SRR11605054.4404,-1.3624207,0.17573476,22
SRR11605054.4405,4.3406024,1.4634898,23
SRR11605054.4406,-1.3624481,0.17544632,22
SRR11605054.4407,-13.642863,0.18933824,2
SRR11605054.4408,-1.5688089,8.594974,3
SRR11605054.4409,2.227372,-12.519452,8
SRR11605054.4410,-5.184972,0.72340447,-1
SRR11605054.4411,2.024533,0.24792545,22
SRR11605054.4412,-8.313093,1.0352623,20
SRR11605054.4413,-8.518287,1.2173513,20
SRR11605054.4414,9.445094,-5.146831,11
SRR11605054.4415,-2.5191357,-7.948124,4
SRR11605054.4416,-7.4813395,4.1710854,17
SRR11605054.4417,-2.0348003,-10.012356,-1
SRR11605054.4418,12.738928,2.8414793,-1
SRR11605054.4419,-1.362415,0.17532542,22
SRR11605054.4420,-5.0860243,5.935154,17
SRR11605054.4421,12.751926,1.6810123,13
SRR11605054.4422,-8.260698,8.470408,18
SRR11605054.4423,-11.112596,-3.3793201,5
SRR11605054.4424,-13.151389,1.0832543,2
SRR11605054.4425,-9.256217,-3.9259794,5
SRR11605054.4426,3.3126216,5.800296,10
SRR11605054.4427,-11.406096,6.956149,1
SRR11605054.4428,-13.64397,1.0586971,2
SRR11605054.4429,8.752597,7.395713,9
SRR11605054.4430,9.269351,-1.4343584,19
SRR11605054.4431,-2.2558951,8.665064,3
SRR11605054.4432,0.51845205,-10.793722,8
SRR11605054.4433,-4.4229984,2.1776986,21
SRR11605054.4434,4.0850277,8.6857195,0
SRR11605054.4435,-1.3616605,0.17519405,22
SRR11605054.4436,-8.313093,1.0352623,20
SRR11605054.4437,-11.469133,5.6622744,1
SRR11605054.4438,-0.6162324,3.9392436,-1
SRR11605054.4439,-1.3624146,0.17542048,22
SRR11605054.4440,3.3692317,-10.48377,8
SRR11605054.4441,-2.1360397,-5.7417965,-1
SRR11605054.4442,-9.065253,-3.710401,5
SRR11605054.4443,1.7337272,-13.2565365,8
SRR11605054.4444,-2.1542876,3.8350067,14
SRR11605054.4445,-5.5585165,-3.334313,-1
SRR11605054.4446,13.42027,1.5675337,13
SRR11605054.4447,10.183291,0.27155232,-1
SRR11605054.4448,-10.551032,2.302156,2
SRR11605054.4449,8.158208,7.1545563,9
SRR11605054.4450,-1.1231284,-11.778749,8
SRR11605054.4451,3.1006541,1.0564455,22
SRR11605054.4452,9.325004,-5.8223963,11
SRR11605054.4453,7.91609,1.0859208,23
SRR11605054.4454,4.541738,-2.8749955,6
SRR11605054.4455,-2.0370796,6.862777,3
SRR11605054.4456,-9.888963,-4.722737,5
SRR11605054.4457,-10.585611,-3.3497581,5
SRR11605054.4458,-1.3624576,0.17563707,22
SRR11605054.4459,7.716609,-5.684521,11
SRR11605054.4460,3.0813758,-5.38782,-1
SRR11605054.4461,7.802971,-6.5358024,11
SRR11605054.4462,7.642334,-0.43971294,-1
SRR11605054.4463,-11.501941,5.334083,1
